date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-24 03:00:00,1.0,3.0,153.0
2011-01-24 04:00:00,0.0,1.0,68.0
2011-01-24 05:00:00,0.0,1.0,74.0
2011-01-24 06:00:00,1.0,2.0,90.0
2011-01-24 07:00:00,1.0,3.0,189.0
2011-01-24 08:00:00,2.0,10.0,426.0
2011-01-24 09:00:00,2.0,10.0,368.0
2011-01-24 10:00:00,1.0,6.0,241.0
2011-01-24 11:00:00,1.0,6.0,262.0
2011-01-24 12:00:00,1.0,6.0,228.0
2011-01-24 13:00:00,1.0,6.0,246.0
2011-01-24 14:00:00,1.0,5.0,231.0
2011-01-24 15:00:00,2.0,8.0,264.0
2011-01-24 16:00:00,2.0,7.0,253.0
2011-01-24 17:00:00,2.0,8.0,269.0
2011-01-24 18:00:00,2.0,8.0,340.0
2011-01-24 19:00:00,2.0,8.0,283.0
2011-01-24 20:00:00,2.0,8.0,301.0
2011-01-24 21:00:00,1.0,3.0,176.0
2011-01-24 22:00:00,1.0,3.0,98.0
2011-01-24 23:00:00,1.0,2.0,109.0
2011-01-25 00:00:00,1.0,2.0,80.0
2011-01-25 01:00:00,0.0,1.0,73.0
2011-01-25 02:00:00,1.0,0.0,62.0
2011-01-25 03:00:00,1.0,0.0,62.0
2011-01-25 04:00:00,0.0,0.0,43.0
2011-01-25 05:00:00,1.0,-0.0,53.0
2011-01-25 06:00:00,0.0,0.0,36.0
2011-01-25 07:00:00,1.0,0.0,71.0
2011-01-25 08:00:00,1.0,3.0,153.0
2011-01-25 09:00:00,1.0,6.0,237.0
2011-01-25 10:00:00,1.0,6.0,189.0
2011-01-25 11:00:00,1.0,4.0,198.0
2011-01-25 12:00:00,1.0,3.0,162.0
2011-01-25 13:00:00,1.0,3.0,163.0
2011-01-25 14:00:00,1.0,5.0,175.0
2011-01-25 15:00:00,1.0,4.0,169.0
2011-01-25 16:00:00,1.0,4.0,142.0
2011-01-25 17:00:00,1.0,4.0,140.0
2011-01-25 18:00:00,1.0,5.0,184.0
2011-01-25 19:00:00,2.0,7.0,258.0
2011-01-25 20:00:00,2.0,7.0,247.0
2011-01-25 21:00:00,1.0,3.0,122.0
2011-01-25 22:00:00,1.0,3.0,143.0
2011-01-25 23:00:00,1.0,2.0,104.0
2011-01-26 00:00:00,1.0,2.0,87.0
2011-01-26 01:00:00,1.0,2.0,72.0
2011-01-26 02:00:00,1.0,0.0,64.0
2011-01-26 03:00:00,1.0,0.0,55.0
2011-01-26 04:00:00,0.0,-0.0,43.0
2011-01-26 05:00:00,0.0,0.0,33.0
2011-01-26 06:00:00,1.0,-0.0,63.0
2011-01-26 07:00:00,1.0,1.0,83.0
2011-01-26 08:00:00,1.0,3.0,126.0
2011-01-26 09:00:00,1.0,4.0,170.0
2011-01-26 10:00:00,1.0,3.0,137.0
2011-01-26 11:00:00,1.0,3.0,187.0
2011-01-26 12:00:00,1.0,3.0,163.0
2011-01-26 13:00:00,1.0,3.0,130.0
2011-01-26 14:00:00,1.0,6.0,196.0
2011-01-26 15:00:00,1.0,3.0,150.0
2011-01-26 16:00:00,1.0,4.0,230.0
2011-01-26 17:00:00,1.0,5.0,191.0
2011-01-26 18:00:00,2.0,9.0,376.0
2011-01-26 19:00:00,2.0,7.0,318.0
2011-01-26 20:00:00,2.0,9.0,290.0
2011-01-26 21:00:00,1.0,6.0,243.0
2011-01-26 22:00:00,1.0,3.0,141.0
2011-01-26 23:00:00,1.0,3.0,157.0
2011-01-27 00:00:00,1.0,3.0,158.0
2011-01-27 01:00:00,1.0,2.0,152.0
2011-01-27 02:00:00,1.0,3.0,192.0
2011-01-27 03:00:00,1.0,1.0,99.0
2011-01-27 04:00:00,1.0,0.0,81.0
2011-01-27 05:00:00,1.0,0.0,66.0
2011-01-27 06:00:00,1.0,1.0,80.0
2011-01-27 07:00:00,1.0,2.0,118.0
2011-01-27 08:00:00,2.0,7.0,307.0
2011-01-27 09:00:00,2.0,7.0,283.0
2011-01-27 10:00:00,1.0,5.0,229.0
2011-01-27 11:00:00,1.0,4.0,200.0
2011-01-27 12:00:00,1.0,3.0,149.0
2011-01-27 13:00:00,1.0,5.0,221.0
2011-01-27 14:00:00,1.0,4.0,203.0
2011-01-27 15:00:00,1.0,4.0,221.0
2011-01-27 16:00:00,1.0,4.0,211.0
2011-01-27 17:00:00,1.0,5.0,229.0
2011-01-27 18:00:00,2.0,6.0,294.0
2011-01-27 19:00:00,2.0,8.0,354.0
2011-01-27 20:00:00,2.0,10.0,439.0
2011-01-27 21:00:00,1.0,6.0,277.0
2011-01-27 22:00:00,1.0,4.0,207.0
2011-01-27 23:00:00,1.0,3.0,230.0
2011-01-28 00:00:00,1.0,3.0,183.0
2011-01-28 01:00:00,1.0,3.0,170.0
2011-01-28 02:00:00,1.0,3.0,131.0
2011-01-28 03:00:00,1.0,2.0,136.0
2011-01-28 04:00:00,1.0,2.0,105.0
2011-01-28 05:00:00,1.0,1.0,80.0
2011-01-28 06:00:00,1.0,2.0,95.0
2011-01-28 07:00:00,1.0,2.0,124.0
2011-01-28 08:00:00,2.0,6.0,292.0
2011-01-28 09:00:00,2.0,8.0,332.0
2011-01-28 10:00:00,2.0,7.0,274.0
2011-01-28 11:00:00,1.0,5.0,240.0
2011-01-28 12:00:00,1.0,5.0,234.0
2011-01-28 13:00:00,1.0,5.0,247.0
2011-01-28 14:00:00,2.0,8.0,303.0
2011-01-28 15:00:00,1.0,5.0,243.0
2011-01-28 16:00:00,1.0,4.0,194.0
2011-01-28 17:00:00,1.0,-2.0,165.0
2011-01-28 18:00:00,2.0,-2.0,182.0
2011-01-28 19:00:00,2.0,-2.0,174.0
2011-01-28 20:00:00,2.0,-2.0,164.0
2011-01-28 21:00:00,2.0,-2.0,159.0
2011-01-28 22:00:00,2.0,-2.0,162.0
2011-01-28 23:00:00,2.0,-2.0,161.0
2011-01-29 00:00:00,2.0,-2.0,181.0
2011-01-29 01:00:00,2.0,-2.0,178.0
2011-01-29 02:00:00,1.0,1.0,110.0
2011-01-29 03:00:00,1.0,1.0,79.0
2011-01-29 04:00:00,1.0,1.0,83.0
2011-01-29 05:00:00,1.0,1.0,71.0
2011-01-29 06:00:00,1.0,1.0,78.0
2011-01-29 07:00:00,1.0,1.0,113.0
2011-01-29 08:00:00,1.0,2.0,143.0
2011-01-29 09:00:00,1.0,3.0,167.0
2011-01-29 10:00:00,1.0,3.0,204.0
2011-01-29 11:00:00,1.0,3.0,168.0
2011-01-29 12:00:00,1.0,2.0,123.0
2011-01-29 13:00:00,1.0,3.0,161.0
2011-01-29 14:00:00,1.0,3.0,183.0
2011-01-29 15:00:00,1.0,2.0,98.0
2011-01-29 16:00:00,1.0,3.0,156.0
2011-01-29 17:00:00,1.0,3.0,175.0
2011-01-29 18:00:00,1.0,3.0,183.0
2011-01-29 19:00:00,1.0,3.0,167.0
2011-01-29 20:00:00,1.0,3.0,182.0
2011-01-29 21:00:00,1.0,3.0,165.0
2011-01-29 22:00:00,1.0,3.0,134.0
2011-01-29 23:00:00,1.0,2.0,108.0
2011-01-30 00:00:00,1.0,3.0,162.0
2011-01-30 01:00:00,1.0,2.0,130.0
2011-01-30 02:00:00,1.0,2.0,93.0
2011-01-30 03:00:00,1.0,3.0,164.0
2011-01-30 04:00:00,1.0,2.0,134.0
2011-01-30 05:00:00,1.0,1.0,93.0
2011-01-30 06:00:00,1.0,1.0,92.0
2011-01-30 07:00:00,0.0,1.0,70.0
2011-01-30 08:00:00,1.0,1.0,81.0
2011-01-30 09:00:00,1.0,1.0,105.0
2011-01-30 10:00:00,1.0,2.0,116.0
2011-01-30 11:00:00,1.0,2.0,135.0
2011-01-30 12:00:00,1.0,3.0,132.0
2011-01-30 13:00:00,1.0,2.0,139.0
2011-01-30 14:00:00,1.0,2.0,112.0
2011-01-30 15:00:00,1.0,2.0,153.0
2011-01-30 16:00:00,1.0,2.0,128.0
2011-01-30 17:00:00,1.0,3.0,189.0
2011-01-30 18:00:00,1.0,2.0,172.0
2011-01-30 19:00:00,1.0,3.0,183.0
2011-01-30 20:00:00,1.0,4.0,278.0
2011-01-30 21:00:00,1.0,3.0,222.0
2011-01-30 22:00:00,1.0,3.0,170.0
2011-01-30 23:00:00,1.0,3.0,177.0
2011-01-31 00:00:00,1.0,4.0,216.0
2011-01-31 01:00:00,1.0,3.0,187.0
2011-01-31 02:00:00,1.0,2.0,123.0
2011-01-31 03:00:00,1.0,1.0,91.0
2011-01-31 04:00:00,1.0,1.0,75.0
2011-01-31 05:00:00,1.0,0.0,84.0
2011-01-31 06:00:00,0.0,1.0,74.0
2011-01-31 07:00:00,1.0,2.0,118.0
2011-01-31 08:00:00,2.0,6.0,342.0
2011-01-31 09:00:00,3.0,14.0,587.0
2011-01-31 10:00:00,3.0,13.0,665.0
2011-01-31 11:00:00,2.0,10.0,445.0
2011-01-31 12:00:00,3.0,11.0,505.0
2011-01-31 13:00:00,2.0,9.0,501.0
2011-01-31 14:00:00,3.0,10.0,521.0
2011-01-31 15:00:00,3.0,14.0,638.0
2011-01-31 16:00:00,3.0,13.0,582.0
2011-01-31 17:00:00,4.0,20.0,767.0
2011-01-31 18:00:00,5.0,23.0,890.0
2011-01-31 19:00:00,5.0,24.0,928.0
2011-01-31 20:00:00,5.0,26.0,1051.0
2011-01-31 21:00:00,3.0,12.0,651.0
2011-01-31 22:00:00,2.0,7.0,438.0
2011-01-31 23:00:00,2.0,5.0,385.0
2011-02-01 00:00:00,2.0,5.0,374.0
2011-02-01 01:00:00,2.0,4.0,330.0
2011-02-01 02:00:00,1.0,4.0,295.0
2011-02-01 03:00:00,1.0,3.0,240.0
2011-02-01 04:00:00,1.0,4.0,267.0
2011-02-01 05:00:00,1.0,4.0,308.0
2011-02-01 06:00:00,2.0,4.0,335.0
2011-02-01 07:00:00,2.0,8.0,426.0
2011-02-01 08:00:00,4.0,21.0,781.0
2011-02-01 09:00:00,5.0,23.0,993.0
2011-02-01 10:00:00,4.0,19.0,845.0
2011-02-01 11:00:00,5.0,22.0,912.0
2011-02-01 12:00:00,4.0,19.0,824.0
2011-02-01 13:00:00,4.0,16.0,748.0
2011-02-01 14:00:00,4.0,20.0,798.0
2011-02-01 15:00:00,4.0,18.0,783.0
2011-02-01 16:00:00,3.0,14.0,547.0
2011-02-01 17:00:00,4.0,17.0,673.0
2011-02-01 18:00:00,3.0,13.0,601.0
2011-02-01 19:00:00,3.0,15.0,679.0
2011-02-01 20:00:00,3.0,12.0,585.0
2011-02-01 21:00:00,2.0,9.0,440.0
2011-02-01 22:00:00,2.0,6.0,352.0
2011-02-01 23:00:00,1.0,5.0,278.0
2011-02-02 00:00:00,1.0,4.0,293.0
2011-02-02 01:00:00,1.0,5.0,281.0
2011-02-02 02:00:00,2.0,7.0,341.0
2011-02-02 03:00:00,2.0,7.0,370.0
2011-02-02 04:00:00,2.0,5.0,316.0
2011-02-02 05:00:00,1.0,3.0,292.0
2011-02-02 06:00:00,1.0,4.0,296.0
2011-02-02 07:00:00,1.0,5.0,278.0
2011-02-02 08:00:00,3.0,17.0,616.0
2011-02-02 09:00:00,5.0,27.0,913.0
2011-02-02 10:00:00,4.0,20.0,839.0
2011-02-02 11:00:00,3.0,15.0,676.0
2011-02-02 12:00:00,3.0,15.0,656.0
2011-02-02 13:00:00,2.0,9.0,379.0
2011-02-02 14:00:00,2.0,11.0,454.0
2011-02-02 15:00:00,2.0,7.0,312.0
2011-02-02 16:00:00,2.0,8.0,352.0
2011-02-02 17:00:00,3.0,13.0,493.0
2011-02-02 18:00:00,4.0,17.0,648.0
2011-02-02 19:00:00,5.0,23.0,791.0
2011-02-02 20:00:00,5.0,27.0,946.0
2011-02-02 21:00:00,4.0,16.0,789.0
2011-02-02 22:00:00,2.0,6.0,407.0
2011-02-02 23:00:00,2.0,7.0,401.0
2011-02-03 00:00:00,2.0,6.0,355.0
2011-02-03 01:00:00,2.0,6.0,386.0
2011-02-03 02:00:00,1.0,3.0,262.0
2011-02-03 03:00:00,1.0,3.0,271.0
2011-02-03 04:00:00,1.0,3.0,269.0
2011-02-03 05:00:00,1.0,3.0,245.0
2011-02-03 06:00:00,1.0,3.0,272.0
2011-02-03 07:00:00,1.0,4.0,255.0
2011-02-03 08:00:00,4.0,18.0,683.0
2011-02-03 09:00:00,5.0,25.0,920.0
2011-02-03 10:00:00,5.0,22.0,905.0
2011-02-03 11:00:00,3.0,14.0,671.0
2011-02-03 12:00:00,3.0,10.0,566.0
2011-02-03 13:00:00,3.0,14.0,666.0
2011-02-03 14:00:00,3.0,14.0,665.0
2011-02-03 15:00:00,3.0,11.0,469.0
2011-02-03 16:00:00,3.0,12.0,555.0
2011-02-03 17:00:00,4.0,16.0,690.0
2011-02-03 18:00:00,6.0,29.0,1060.0
2011-02-03 19:00:00,6.0,29.0,1038.0
2011-02-03 20:00:00,4.0,17.0,672.0
2011-02-03 21:00:00,3.0,12.0,593.0
2011-02-03 22:00:00,4.0,16.0,696.0
2011-02-03 23:00:00,2.0,8.0,457.0
2011-02-04 00:00:00,2.0,6.0,329.0
2011-02-04 01:00:00,1.0,4.0,283.0
2011-02-04 02:00:00,1.0,4.0,232.0
2011-02-04 03:00:00,1.0,5.0,266.0
2011-02-04 04:00:00,1.0,3.0,217.0
2011-02-04 05:00:00,1.0,3.0,164.0
2011-02-04 06:00:00,1.0,5.0,268.0
2011-02-04 07:00:00,2.0,7.0,388.0
2011-02-04 08:00:00,4.0,20.0,637.0
2011-02-04 09:00:00,4.0,21.0,738.0
2011-02-04 10:00:00,4.0,17.0,590.0
2011-02-04 11:00:00,3.0,15.0,647.0
2011-02-04 12:00:00,2.0,6.0,318.0
2011-02-04 13:00:00,1.0,6.0,241.0
2011-02-04 14:00:00,2.0,9.0,350.0
2011-02-04 15:00:00,2.0,7.0,285.0
2011-02-04 16:00:00,1.0,6.0,229.0
2011-02-04 17:00:00,2.0,8.0,360.0
2011-02-04 18:00:00,2.0,11.0,380.0
2011-02-04 19:00:00,3.0,13.0,468.0
2011-02-04 20:00:00,2.0,10.0,398.0
2011-02-04 21:00:00,2.0,11.0,438.0
2011-02-04 22:00:00,2.0,6.0,343.0
2011-02-04 23:00:00,1.0,5.0,256.0
2011-02-05 00:00:00,1.0,5.0,304.0
2011-02-05 01:00:00,1.0,5.0,274.0
2011-02-05 02:00:00,2.0,5.0,324.0
2011-02-05 03:00:00,2.0,7.0,412.0
2011-02-05 04:00:00,2.0,6.0,305.0
2011-02-05 05:00:00,1.0,5.0,296.0
2011-02-05 06:00:00,1.0,5.0,291.0
2011-02-05 07:00:00,2.0,8.0,368.0
2011-02-05 08:00:00,3.0,13.0,603.0
2011-02-05 09:00:00,2.0,11.0,434.0
2011-02-05 10:00:00,1.0,5.0,254.0
2011-02-05 11:00:00,1.0,3.0,230.0
2011-02-05 12:00:00,1.0,3.0,181.0
2011-02-05 13:00:00,1.0,5.0,226.0
2011-02-05 14:00:00,1.0,4.0,196.0
2011-02-05 15:00:00,1.0,4.0,185.0
2011-02-05 16:00:00,1.0,3.0,210.0
2011-02-05 17:00:00,1.0,4.0,180.0
2011-02-05 18:00:00,1.0,4.0,233.0
2011-02-05 19:00:00,2.0,6.0,319.0
2011-02-05 20:00:00,1.0,5.0,222.0
2011-02-05 21:00:00,1.0,6.0,289.0
2011-02-05 22:00:00,1.0,3.0,253.0
2011-02-05 23:00:00,1.0,5.0,280.0
2011-02-06 00:00:00,1.0,5.0,287.0
2011-02-06 01:00:00,1.0,5.0,285.0
2011-02-06 02:00:00,1.0,5.0,295.0
2011-02-06 03:00:00,1.0,3.0,237.0
2011-02-06 04:00:00,1.0,3.0,219.0
2011-02-06 05:00:00,1.0,3.0,174.0
2011-02-06 06:00:00,1.0,2.0,177.0
2011-02-06 07:00:00,1.0,2.0,124.0
2011-02-06 08:00:00,1.0,1.0,154.0
2011-02-06 09:00:00,1.0,2.0,204.0
2011-02-06 10:00:00,1.0,4.0,270.0
2011-02-06 11:00:00,2.0,5.0,346.0
2011-02-06 12:00:00,1.0,4.0,209.0
2011-02-06 13:00:00,1.0,3.0,203.0
2011-02-06 14:00:00,1.0,3.0,176.0
2011-02-06 15:00:00,1.0,2.0,129.0
2011-02-06 16:00:00,1.0,3.0,148.0
2011-02-06 17:00:00,1.0,3.0,183.0
2011-02-06 18:00:00,1.0,3.0,178.0
2011-02-06 19:00:00,1.0,5.0,244.0
2011-02-06 20:00:00,1.0,5.0,283.0
2011-02-06 21:00:00,1.0,3.0,246.0
2011-02-06 22:00:00,1.0,3.0,200.0
2011-02-06 23:00:00,1.0,3.0,183.0
2011-02-07 00:00:00,1.0,3.0,162.0
2011-02-07 01:00:00,1.0,2.0,171.0
2011-02-07 02:00:00,1.0,2.0,145.0
2011-02-07 03:00:00,1.0,1.0,109.0
2011-02-07 04:00:00,1.0,1.0,127.0
2011-02-07 05:00:00,1.0,1.0,122.0
2011-02-07 06:00:00,1.0,2.0,177.0
2011-02-07 07:00:00,1.0,3.0,227.0
2011-02-07 08:00:00,2.0,9.0,415.0
2011-02-07 09:00:00,3.0,11.0,500.0
2011-02-07 10:00:00,2.0,8.0,441.0
2011-02-07 11:00:00,2.0,6.0,382.0
2011-02-07 12:00:00,1.0,5.0,274.0
2011-02-07 13:00:00,2.0,7.0,269.0
2011-02-07 14:00:00,1.0,5.0,210.0
2011-02-07 15:00:00,1.0,5.0,259.0
2011-02-07 16:00:00,1.0,4.0,271.0
2011-02-07 17:00:00,2.0,7.0,337.0
2011-02-07 18:00:00,2.0,8.0,385.0
2011-02-07 19:00:00,2.0,8.0,314.0
2011-02-07 20:00:00,2.0,7.0,282.0
2011-02-07 21:00:00,1.0,4.0,262.0
2011-02-07 22:00:00,1.0,3.0,190.0
2011-02-07 23:00:00,1.0,3.0,176.0
2011-02-08 00:00:00,1.0,3.0,168.0
2011-02-08 01:00:00,1.0,2.0,114.0
2011-02-08 02:00:00,1.0,1.0,96.0
2011-02-08 03:00:00,1.0,1.0,95.0
2011-02-08 04:00:00,1.0,1.0,107.0
2011-02-08 05:00:00,1.0,1.0,124.0
2011-02-08 06:00:00,1.0,2.0,183.0
2011-02-08 07:00:00,1.0,3.0,230.0
2011-02-08 08:00:00,2.0,9.0,499.0
2011-02-08 09:00:00,3.0,15.0,530.0
2011-02-08 10:00:00,2.0,7.0,380.0
2011-02-08 11:00:00,2.0,6.0,345.0
2011-02-08 12:00:00,2.0,7.0,356.0
2011-02-08 13:00:00,2.0,6.0,300.0
2011-02-08 14:00:00,2.0,7.0,346.0
2011-02-08 15:00:00,1.0,4.0,259.0
2011-02-08 16:00:00,1.0,4.0,216.0
2011-02-08 17:00:00,2.0,-3.0,178.0
2011-02-08 18:00:00,2.0,-2.0,177.0
2011-02-08 19:00:00,2.0,-3.0,178.0
2011-02-08 20:00:00,2.0,-2.0,162.0
2011-02-08 21:00:00,2.0,-2.0,192.0
2011-02-08 22:00:00,2.0,-2.0,168.0
2011-02-08 23:00:00,2.0,-2.0,155.0
2011-02-09 00:00:00,2.0,-2.0,183.0
2011-02-09 01:00:00,2.0,-2.0,186.0
2011-02-09 02:00:00,2.0,-2.0,208.0
2011-02-09 03:00:00,2.0,-3.0,203.0
2011-02-09 04:00:00,2.0,-3.0,198.0
2011-02-09 05:00:00,2.0,-2.0,183.0
2011-02-09 06:00:00,2.0,-2.0,181.0
2011-02-09 07:00:00,2.0,-2.0,188.0
2011-02-09 08:00:00,2.0,-2.0,173.0
2011-02-09 09:00:00,2.0,-2.0,201.0
2011-02-09 10:00:00,2.0,-3.0,191.0
2011-02-09 11:00:00,1.0,-2.0,157.0
2011-02-09 12:00:00,2.0,-2.0,164.0
2011-02-09 13:00:00,2.0,-2.0,171.0
2011-02-09 14:00:00,2.0,-2.0,179.0
2011-02-09 15:00:00,2.0,-2.0,181.0
2011-02-09 16:00:00,2.0,-3.0,175.0
2011-02-09 17:00:00,2.0,-2.0,165.0
2011-02-09 18:00:00,2.0,-3.0,192.0
2011-02-09 19:00:00,2.0,-2.0,162.0
2011-02-09 20:00:00,2.0,-2.0,161.0
2011-02-09 21:00:00,2.0,-2.0,176.0
2011-02-09 22:00:00,2.0,-2.0,177.0
2011-02-09 23:00:00,2.0,-2.0,187.0
2011-02-10 00:00:00,2.0,-2.0,206.0
2011-02-10 01:00:00,2.0,-2.0,187.0
2011-02-10 02:00:00,2.0,-3.0,180.0
2011-02-10 03:00:00,2.0,-3.0,197.0
2011-02-10 04:00:00,2.0,-2.0,193.0
2011-02-10 05:00:00,2.0,-2.0,189.0
2011-02-10 06:00:00,2.0,-2.0,199.0
2011-02-10 07:00:00,2.0,-3.0,183.0
2011-02-10 08:00:00,2.0,-2.0,186.0
2011-02-10 09:00:00,2.0,-2.0,170.0
2011-02-10 10:00:00,2.0,-2.0,174.0
2011-02-10 11:00:00,2.0,-2.0,180.0
2011-02-10 12:00:00,2.0,-2.0,169.0
2011-02-10 13:00:00,1.0,-2.0,161.0
2011-02-10 14:00:00,2.0,-2.0,172.0
2011-02-10 15:00:00,2.0,-2.0,167.0
2011-02-10 16:00:00,2.0,-2.0,168.0
2011-02-10 17:00:00,2.0,-2.0,177.0
2011-02-10 18:00:00,2.0,-2.0,175.0
2011-02-10 19:00:00,1.0,-2.0,172.0
2011-02-10 20:00:00,2.0,-2.0,179.0
2011-02-10 21:00:00,2.0,-2.0,194.0
2011-02-10 22:00:00,2.0,-2.0,190.0
2011-02-10 23:00:00,2.0,-3.0,174.0
2011-02-11 00:00:00,2.0,-2.0,172.0
2011-02-11 01:00:00,2.0,-2.0,195.0
2011-02-11 02:00:00,2.0,-2.0,180.0
2011-02-11 03:00:00,2.0,-2.0,194.0
2011-02-11 04:00:00,2.0,-3.0,201.0
2011-02-11 05:00:00,2.0,-2.0,191.0
2011-02-11 06:00:00,2.0,-2.0,185.0
2011-02-11 07:00:00,2.0,-2.0,207.0
2011-02-11 08:00:00,2.0,-2.0,178.0
2011-02-11 09:00:00,2.0,-2.0,195.0
2011-02-11 10:00:00,2.0,-2.0,177.0
2011-02-11 11:00:00,2.0,-2.0,165.0
2011-02-11 12:00:00,2.0,-2.0,194.0
2011-02-11 13:00:00,2.0,-2.0,181.0
2011-02-11 14:00:00,2.0,-2.0,181.0
2011-02-11 15:00:00,2.0,-2.0,164.0
2011-02-11 16:00:00,2.0,-2.0,168.0
2011-02-11 17:00:00,2.0,-2.0,176.0
2011-02-11 18:00:00,2.0,-2.0,163.0
2011-02-11 19:00:00,2.0,-2.0,168.0
2011-02-11 20:00:00,2.0,-3.0,172.0
2011-02-11 21:00:00,4.0,18.0,834.0
2011-02-11 22:00:00,3.0,14.0,760.0
2011-02-11 23:00:00,3.0,14.0,719.0
2011-02-12 00:00:00,4.0,15.0,795.0
2011-02-12 01:00:00,3.0,14.0,719.0
2011-02-12 02:00:00,3.0,11.0,559.0
2011-02-12 03:00:00,2.0,7.0,436.0
2011-02-12 04:00:00,2.0,6.0,353.0
2011-02-12 05:00:00,2.0,7.0,401.0
2011-02-12 06:00:00,2.0,8.0,441.0
2011-02-12 07:00:00,2.0,9.0,501.0
2011-02-12 08:00:00,3.0,14.0,559.0
2011-02-12 09:00:00,3.0,14.0,564.0
2011-02-12 10:00:00,3.0,15.0,636.0
2011-02-12 11:00:00,4.0,17.0,759.0
2011-02-12 12:00:00,4.0,19.0,806.0
2011-02-12 13:00:00,4.0,20.0,767.0
2011-02-12 14:00:00,4.0,20.0,840.0
2011-02-12 15:00:00,4.0,18.0,791.0
2011-02-12 16:00:00,4.0,16.0,743.0
2011-02-12 17:00:00,4.0,18.0,750.0
2011-02-12 18:00:00,5.0,23.0,878.0
2011-02-12 19:00:00,5.0,22.0,884.0
2011-02-12 20:00:00,5.0,24.0,991.0
2011-02-12 21:00:00,5.0,20.0,983.0
2011-02-12 22:00:00,5.0,21.0,991.0
2011-02-12 23:00:00,5.0,21.0,1026.0
2011-02-13 00:00:00,4.0,20.0,936.0
2011-02-13 01:00:00,5.0,20.0,926.0
2011-02-13 02:00:00,3.0,14.0,681.0
2011-02-13 03:00:00,3.0,13.0,508.0
2011-02-13 04:00:00,3.0,15.0,662.0
2011-02-13 05:00:00,3.0,12.0,481.0
2011-02-13 06:00:00,3.0,13.0,472.0
2011-02-13 07:00:00,3.0,12.0,454.0
2011-02-13 08:00:00,3.0,15.0,485.0
2011-02-13 09:00:00,4.0,17.0,671.0
2011-02-13 10:00:00,4.0,17.0,613.0
2011-02-13 11:00:00,3.0,12.0,556.0
2011-02-13 12:00:00,2.0,8.0,224.0
2011-02-13 13:00:00,1.0,6.0,137.0
2011-02-13 14:00:00,2.0,8.0,206.0
2011-02-13 15:00:00,2.0,11.0,305.0
2011-02-13 16:00:00,1.0,6.0,167.0
2011-02-13 17:00:00,1.0,6.0,143.0
2011-02-13 18:00:00,2.0,12.0,273.0
2011-02-13 19:00:00,2.0,10.0,358.0
2011-02-13 20:00:00,2.0,9.0,229.0
2011-02-13 21:00:00,1.0,4.0,158.0
2011-02-13 22:00:00,1.0,5.0,210.0
2011-02-13 23:00:00,2.0,7.0,246.0
2011-02-14 00:00:00,2.0,7.0,197.0
2011-02-14 01:00:00,2.0,7.0,211.0
2011-02-14 02:00:00,1.0,5.0,156.0
2011-02-14 03:00:00,1.0,4.0,132.0
2011-02-14 04:00:00,1.0,2.0,81.0
2011-02-14 05:00:00,1.0,2.0,89.0
2011-02-14 06:00:00,1.0,3.0,152.0
2011-02-14 07:00:00,1.0,3.0,138.0
2011-02-14 08:00:00,3.0,12.0,424.0
2011-02-14 09:00:00,2.0,10.0,426.0
2011-02-14 10:00:00,3.0,12.0,516.0
2011-02-14 11:00:00,5.0,24.0,1065.0
2011-02-14 12:00:00,2.0,8.0,274.0
2011-02-14 13:00:00,2.0,8.0,225.0
2011-02-14 14:00:00,2.0,7.0,225.0
2011-02-14 15:00:00,1.0,6.0,238.0
2011-02-14 16:00:00,1.0,5.0,182.0
2011-02-14 17:00:00,1.0,6.0,228.0
2011-02-14 18:00:00,2.0,10.0,369.0
2011-02-14 19:00:00,3.0,15.0,612.0
2011-02-14 20:00:00,3.0,12.0,492.0
2011-02-14 21:00:00,2.0,9.0,480.0
2011-02-14 22:00:00,2.0,6.0,312.0
2011-02-14 23:00:00,2.0,7.0,295.0
2011-02-15 00:00:00,1.0,4.0,223.0
2011-02-15 01:00:00,1.0,2.0,130.0
2011-02-15 02:00:00,1.0,2.0,100.0
2011-02-15 03:00:00,1.0,2.0,85.0
2011-02-15 04:00:00,1.0,1.0,76.0
2011-02-15 05:00:00,0.0,1.0,57.0
2011-02-15 06:00:00,1.0,2.0,113.0
2011-02-15 07:00:00,1.0,3.0,195.0
2011-02-15 08:00:00,2.0,6.0,267.0
2011-02-15 09:00:00,2.0,7.0,320.0
2011-02-15 10:00:00,1.0,5.0,249.0
2011-02-15 11:00:00,1.0,4.0,194.0
2011-02-15 12:00:00,1.0,4.0,214.0
2011-02-15 13:00:00,1.0,5.0,218.0
2011-02-15 14:00:00,1.0,4.0,235.0
2011-02-15 15:00:00,1.0,3.0,183.0
2011-02-15 16:00:00,1.0,5.0,210.0
2011-02-15 17:00:00,1.0,5.0,266.0
2011-02-15 18:00:00,2.0,11.0,423.0
2011-02-15 19:00:00,3.0,14.0,556.0
2011-02-15 20:00:00,3.0,13.0,533.0
2011-02-15 21:00:00,2.0,9.0,457.0
2011-02-15 22:00:00,2.0,6.0,371.0
2011-02-15 23:00:00,2.0,9.0,482.0
2011-02-16 00:00:00,2.0,9.0,463.0
2011-02-16 01:00:00,2.0,9.0,481.0
2011-02-16 02:00:00,2.0,7.0,408.0
2011-02-16 03:00:00,2.0,6.0,412.0
2011-02-16 04:00:00,2.0,5.0,345.0
