date_time,target_carbon_monoxide,target_benzene,target_nitrogen_oxides
2011-01-24 03:00:00,1.0,3.0,170.0
2011-01-24 04:00:00,1.0,2.0,83.0
2011-01-24 05:00:00,1.0,2.0,91.0
2011-01-24 06:00:00,1.0,2.0,96.0
2011-01-24 07:00:00,1.0,4.0,176.0
2011-01-24 08:00:00,3.0,13.0,434.0
2011-01-24 09:00:00,2.0,12.0,401.0
2011-01-24 10:00:00,2.0,8.0,257.0
2011-01-24 11:00:00,2.0,7.0,265.0
2011-01-24 12:00:00,2.0,8.0,233.0
2011-01-24 13:00:00,2.0,8.0,249.0
2011-01-24 14:00:00,2.0,6.0,229.0
2011-01-24 15:00:00,2.0,10.0,269.0
2011-01-24 16:00:00,2.0,8.0,261.0
2011-01-24 17:00:00,2.0,10.0,283.0
2011-01-24 18:00:00,2.0,10.0,351.0
2011-01-24 19:00:00,2.0,10.0,300.0
2011-01-24 20:00:00,2.0,9.0,327.0
2011-01-24 21:00:00,1.0,4.0,180.0
2011-01-24 22:00:00,1.0,3.0,126.0
2011-01-24 23:00:00,1.0,3.0,128.0
2011-01-25 00:00:00,1.0,2.0,91.0
2011-01-25 01:00:00,1.0,2.0,79.0
2011-01-25 02:00:00,1.0,1.0,57.0
2011-01-25 03:00:00,1.0,1.0,76.0
2011-01-25 04:00:00,1.0,1.0,50.0
2011-01-25 05:00:00,1.0,1.0,71.0
2011-01-25 06:00:00,1.0,1.0,44.0
2011-01-25 07:00:00,1.0,1.0,76.0
2011-01-25 08:00:00,1.0,4.0,162.0
2011-01-25 09:00:00,2.0,8.0,271.0
2011-01-25 10:00:00,1.0,7.0,231.0
2011-01-25 11:00:00,1.0,5.0,209.0
2011-01-25 12:00:00,1.0,5.0,165.0
2011-01-25 13:00:00,1.0,4.0,167.0
2011-01-25 14:00:00,1.0,6.0,193.0
2011-01-25 15:00:00,1.0,6.0,189.0
2011-01-25 16:00:00,1.0,5.0,158.0
2011-01-25 17:00:00,1.0,5.0,153.0
2011-01-25 18:00:00,1.0,5.0,210.0
2011-01-25 19:00:00,2.0,8.0,285.0
2011-01-25 20:00:00,2.0,8.0,293.0
2011-01-25 21:00:00,1.0,3.0,142.0
2011-01-25 22:00:00,1.0,4.0,156.0
2011-01-25 23:00:00,1.0,3.0,127.0
2011-01-26 00:00:00,1.0,2.0,107.0
2011-01-26 01:00:00,1.0,2.0,99.0
2011-01-26 02:00:00,1.0,1.0,82.0
2011-01-26 03:00:00,1.0,1.0,72.0
2011-01-26 04:00:00,1.0,1.0,45.0
2011-01-26 05:00:00,1.0,1.0,31.0
2011-01-26 06:00:00,1.0,1.0,79.0
2011-01-26 07:00:00,1.0,2.0,99.0
2011-01-26 08:00:00,1.0,4.0,149.0
2011-01-26 09:00:00,1.0,6.0,180.0
2011-01-26 10:00:00,1.0,4.0,151.0
2011-01-26 11:00:00,1.0,4.0,185.0
2011-01-26 12:00:00,1.0,4.0,164.0
2011-01-26 13:00:00,1.0,4.0,151.0
2011-01-26 14:00:00,1.0,7.0,228.0
2011-01-26 15:00:00,1.0,5.0,157.0
2011-01-26 16:00:00,1.0,6.0,239.0
2011-01-26 17:00:00,1.0,6.0,210.0
2011-01-26 18:00:00,2.0,12.0,392.0
2011-01-26 19:00:00,2.0,10.0,336.0
2011-01-26 20:00:00,2.0,11.0,336.0
2011-01-26 21:00:00,2.0,8.0,257.0
2011-01-26 22:00:00,1.0,3.0,150.0
2011-01-26 23:00:00,1.0,4.0,161.0
2011-01-27 00:00:00,1.0,4.0,166.0
2011-01-27 01:00:00,1.0,3.0,153.0
2011-01-27 02:00:00,1.0,4.0,189.0
2011-01-27 03:00:00,1.0,2.0,103.0
2011-01-27 04:00:00,1.0,1.0,86.0
2011-01-27 05:00:00,1.0,1.0,67.0
2011-01-27 06:00:00,1.0,2.0,80.0
2011-01-27 07:00:00,1.0,3.0,122.0
2011-01-27 08:00:00,2.0,9.0,310.0
2011-01-27 09:00:00,2.0,10.0,295.0
2011-01-27 10:00:00,2.0,7.0,234.0
2011-01-27 11:00:00,1.0,6.0,193.0
2011-01-27 12:00:00,1.0,4.0,144.0
2011-01-27 13:00:00,1.0,6.0,230.0
2011-01-27 14:00:00,1.0,6.0,197.0
2011-01-27 15:00:00,1.0,6.0,219.0
2011-01-27 16:00:00,1.0,5.0,204.0
2011-01-27 17:00:00,2.0,7.0,227.0
2011-01-27 18:00:00,2.0,9.0,300.0
2011-01-27 19:00:00,2.0,11.0,354.0
2011-01-27 20:00:00,3.0,13.0,434.0
2011-01-27 21:00:00,2.0,8.0,284.0
2011-01-27 22:00:00,1.0,5.0,214.0
2011-01-27 23:00:00,1.0,5.0,220.0
2011-01-28 00:00:00,1.0,4.0,175.0
2011-01-28 01:00:00,1.0,4.0,171.0
2011-01-28 02:00:00,1.0,3.0,144.0
2011-01-28 03:00:00,1.0,3.0,140.0
2011-01-28 04:00:00,1.0,3.0,123.0
2011-01-28 05:00:00,1.0,2.0,78.0
2011-01-28 06:00:00,1.0,2.0,107.0
2011-01-28 07:00:00,1.0,3.0,134.0
2011-01-28 08:00:00,2.0,8.0,302.0
2011-01-28 09:00:00,2.0,10.0,352.0
2011-01-28 10:00:00,2.0,8.0,297.0
2011-01-28 11:00:00,2.0,7.0,246.0
2011-01-28 12:00:00,2.0,7.0,245.0
2011-01-28 13:00:00,2.0,6.0,260.0
2011-01-28 14:00:00,2.0,9.0,329.0
2011-01-28 15:00:00,2.0,6.0,262.0
2011-01-28 16:00:00,1.0,5.0,209.0
2011-01-28 17:00:00,2.0,-0.0,157.0
2011-01-28 18:00:00,2.0,-1.0,173.0
2011-01-28 19:00:00,2.0,-1.0,167.0
2011-01-28 20:00:00,2.0,-1.0,153.0
2011-01-28 21:00:00,2.0,-1.0,149.0
2011-01-28 22:00:00,2.0,-0.0,162.0
2011-01-28 23:00:00,2.0,-1.0,150.0
2011-01-29 00:00:00,2.0,-0.0,175.0
2011-01-29 01:00:00,2.0,-1.0,177.0
2011-01-29 02:00:00,1.0,2.0,126.0
2011-01-29 03:00:00,1.0,2.0,102.0
2011-01-29 04:00:00,1.0,2.0,105.0
2011-01-29 05:00:00,1.0,2.0,93.0
2011-01-29 06:00:00,1.0,2.0,106.0
2011-01-29 07:00:00,1.0,3.0,137.0
2011-01-29 08:00:00,1.0,3.0,158.0
2011-01-29 09:00:00,1.0,4.0,179.0
2011-01-29 10:00:00,1.0,5.0,212.0
2011-01-29 11:00:00,1.0,4.0,175.0
2011-01-29 12:00:00,1.0,3.0,133.0
2011-01-29 13:00:00,1.0,4.0,164.0
2011-01-29 14:00:00,1.0,5.0,193.0
2011-01-29 15:00:00,1.0,3.0,119.0
2011-01-29 16:00:00,1.0,4.0,160.0
2011-01-29 17:00:00,1.0,4.0,171.0
2011-01-29 18:00:00,1.0,4.0,186.0
2011-01-29 19:00:00,1.0,4.0,166.0
2011-01-29 20:00:00,1.0,5.0,194.0
2011-01-29 21:00:00,1.0,4.0,171.0
2011-01-29 22:00:00,1.0,3.0,153.0
2011-01-29 23:00:00,1.0,3.0,137.0
2011-01-30 00:00:00,1.0,4.0,164.0
2011-01-30 01:00:00,1.0,3.0,133.0
2011-01-30 02:00:00,1.0,3.0,109.0
2011-01-30 03:00:00,1.0,4.0,166.0
2011-01-30 04:00:00,1.0,3.0,144.0
2011-01-30 05:00:00,1.0,2.0,102.0
2011-01-30 06:00:00,1.0,2.0,105.0
2011-01-30 07:00:00,1.0,2.0,72.0
2011-01-30 08:00:00,1.0,2.0,82.0
2011-01-30 09:00:00,1.0,2.0,107.0
2011-01-30 10:00:00,1.0,3.0,121.0
2011-01-30 11:00:00,1.0,3.0,140.0
2011-01-30 12:00:00,1.0,3.0,131.0
2011-01-30 13:00:00,1.0,3.0,145.0
2011-01-30 14:00:00,1.0,2.0,115.0
2011-01-30 15:00:00,1.0,3.0,145.0
2011-01-30 16:00:00,1.0,3.0,122.0
2011-01-30 17:00:00,1.0,4.0,165.0
2011-01-30 18:00:00,1.0,3.0,154.0
2011-01-30 19:00:00,1.0,4.0,174.0
2011-01-30 20:00:00,2.0,6.0,257.0
2011-01-30 21:00:00,1.0,5.0,210.0
2011-01-30 22:00:00,1.0,4.0,162.0
2011-01-30 23:00:00,1.0,4.0,172.0
2011-01-31 00:00:00,1.0,6.0,216.0
2011-01-31 01:00:00,1.0,4.0,175.0
2011-01-31 02:00:00,1.0,3.0,136.0
2011-01-31 03:00:00,1.0,2.0,103.0
2011-01-31 04:00:00,1.0,1.0,78.0
2011-01-31 05:00:00,1.0,1.0,86.0
2011-01-31 06:00:00,1.0,2.0,71.0
2011-01-31 07:00:00,1.0,2.0,117.0
2011-01-31 08:00:00,2.0,9.0,317.0
2011-01-31 09:00:00,3.0,17.0,547.0
2011-01-31 10:00:00,4.0,16.0,578.0
2011-01-31 11:00:00,3.0,13.0,400.0
2011-01-31 12:00:00,3.0,14.0,459.0
2011-01-31 13:00:00,3.0,12.0,435.0
2011-01-31 14:00:00,3.0,13.0,464.0
2011-01-31 15:00:00,3.0,16.0,547.0
2011-01-31 16:00:00,3.0,16.0,515.0
2011-01-31 17:00:00,4.0,22.0,684.0
2011-01-31 18:00:00,5.0,28.0,781.0
2011-01-31 19:00:00,6.0,29.0,848.0
2011-01-31 20:00:00,6.0,32.0,997.0
2011-01-31 21:00:00,3.0,15.0,572.0
2011-01-31 22:00:00,2.0,9.0,385.0
2011-01-31 23:00:00,2.0,8.0,336.0
2011-02-01 00:00:00,2.0,7.0,318.0
2011-02-01 01:00:00,2.0,6.0,289.0
2011-02-01 02:00:00,2.0,6.0,259.0
2011-02-01 03:00:00,1.0,5.0,218.0
2011-02-01 04:00:00,2.0,5.0,252.0
2011-02-01 05:00:00,2.0,6.0,297.0
2011-02-01 06:00:00,2.0,6.0,300.0
2011-02-01 07:00:00,2.0,10.0,427.0
2011-02-01 08:00:00,5.0,25.0,770.0
2011-02-01 09:00:00,6.0,28.0,947.0
2011-02-01 10:00:00,5.0,22.0,800.0
2011-02-01 11:00:00,5.0,27.0,873.0
2011-02-01 12:00:00,5.0,23.0,765.0
2011-02-01 13:00:00,4.0,19.0,675.0
2011-02-01 14:00:00,5.0,24.0,735.0
2011-02-01 15:00:00,4.0,21.0,714.0
2011-02-01 16:00:00,3.0,16.0,482.0
2011-02-01 17:00:00,4.0,20.0,606.0
2011-02-01 18:00:00,3.0,15.0,527.0
2011-02-01 19:00:00,4.0,18.0,616.0
2011-02-01 20:00:00,3.0,15.0,515.0
2011-02-01 21:00:00,3.0,12.0,418.0
2011-02-01 22:00:00,2.0,8.0,315.0
2011-02-01 23:00:00,2.0,6.0,256.0
2011-02-02 00:00:00,2.0,6.0,268.0
2011-02-02 01:00:00,2.0,6.0,260.0
2011-02-02 02:00:00,2.0,9.0,348.0
2011-02-02 03:00:00,2.0,9.0,379.0
2011-02-02 04:00:00,2.0,7.0,318.0
2011-02-02 05:00:00,2.0,5.0,265.0
2011-02-02 06:00:00,2.0,6.0,283.0
2011-02-02 07:00:00,2.0,7.0,276.0
2011-02-02 08:00:00,4.0,19.0,619.0
2011-02-02 09:00:00,6.0,32.0,905.0
2011-02-02 10:00:00,5.0,23.0,812.0
2011-02-02 11:00:00,4.0,17.0,600.0
2011-02-02 12:00:00,4.0,18.0,571.0
2011-02-02 13:00:00,2.0,12.0,347.0
2011-02-02 14:00:00,3.0,13.0,429.0
2011-02-02 15:00:00,2.0,9.0,286.0
2011-02-02 16:00:00,2.0,10.0,321.0
2011-02-02 17:00:00,3.0,15.0,446.0
2011-02-02 18:00:00,4.0,19.0,563.0
2011-02-02 19:00:00,5.0,27.0,706.0
2011-02-02 20:00:00,6.0,31.0,874.0
2011-02-02 21:00:00,4.0,19.0,700.0
2011-02-02 22:00:00,2.0,9.0,359.0
2011-02-02 23:00:00,2.0,9.0,366.0
2011-02-03 00:00:00,2.0,8.0,335.0
2011-02-03 01:00:00,2.0,8.0,353.0
2011-02-03 02:00:00,2.0,5.0,230.0
2011-02-03 03:00:00,2.0,5.0,245.0
2011-02-03 04:00:00,2.0,4.0,237.0
2011-02-03 05:00:00,1.0,4.0,226.0
2011-02-03 06:00:00,2.0,5.0,243.0
2011-02-03 07:00:00,2.0,5.0,245.0
2011-02-03 08:00:00,4.0,20.0,685.0
2011-02-03 09:00:00,6.0,30.0,918.0
2011-02-03 10:00:00,5.0,26.0,863.0
2011-02-03 11:00:00,4.0,16.0,595.0
2011-02-03 12:00:00,3.0,13.0,481.0
2011-02-03 13:00:00,4.0,16.0,576.0
2011-02-03 14:00:00,3.0,16.0,569.0
2011-02-03 15:00:00,3.0,13.0,405.0
2011-02-03 16:00:00,3.0,14.0,479.0
2011-02-03 17:00:00,4.0,18.0,609.0
2011-02-03 18:00:00,7.0,36.0,979.0
2011-02-03 19:00:00,6.0,35.0,995.0
2011-02-03 20:00:00,4.0,20.0,615.0
2011-02-03 21:00:00,3.0,15.0,539.0
2011-02-03 22:00:00,4.0,18.0,662.0
2011-02-03 23:00:00,3.0,10.0,422.0
2011-02-04 00:00:00,2.0,8.0,335.0
2011-02-04 01:00:00,2.0,6.0,268.0
2011-02-04 02:00:00,1.0,5.0,228.0
2011-02-04 03:00:00,2.0,6.0,273.0
2011-02-04 04:00:00,1.0,4.0,206.0
2011-02-04 05:00:00,1.0,4.0,170.0
2011-02-04 06:00:00,2.0,6.0,291.0
2011-02-04 07:00:00,2.0,9.0,398.0
2011-02-04 08:00:00,4.0,23.0,664.0
2011-02-04 09:00:00,4.0,23.0,764.0
2011-02-04 10:00:00,4.0,19.0,563.0
2011-02-04 11:00:00,4.0,18.0,564.0
2011-02-04 12:00:00,2.0,8.0,274.0
2011-02-04 13:00:00,2.0,8.0,231.0
2011-02-04 14:00:00,2.0,11.0,345.0
2011-02-04 15:00:00,2.0,9.0,282.0
2011-02-04 16:00:00,2.0,8.0,228.0
2011-02-04 17:00:00,2.0,10.0,342.0
2011-02-04 18:00:00,3.0,13.0,382.0
2011-02-04 19:00:00,3.0,14.0,459.0
2011-02-04 20:00:00,3.0,13.0,379.0
2011-02-04 21:00:00,3.0,13.0,434.0
2011-02-04 22:00:00,2.0,8.0,317.0
2011-02-04 23:00:00,2.0,6.0,253.0
2011-02-05 00:00:00,2.0,6.0,284.0
2011-02-05 01:00:00,2.0,7.0,272.0
2011-02-05 02:00:00,2.0,7.0,300.0
2011-02-05 03:00:00,2.0,9.0,403.0
2011-02-05 04:00:00,2.0,8.0,311.0
2011-02-05 05:00:00,2.0,7.0,309.0
2011-02-05 06:00:00,2.0,6.0,286.0
2011-02-05 07:00:00,2.0,10.0,391.0
2011-02-05 08:00:00,3.0,15.0,581.0
2011-02-05 09:00:00,3.0,13.0,438.0
2011-02-05 10:00:00,2.0,7.0,255.0
2011-02-05 11:00:00,1.0,5.0,209.0
2011-02-05 12:00:00,1.0,5.0,175.0
2011-02-05 13:00:00,1.0,7.0,230.0
2011-02-05 14:00:00,1.0,6.0,191.0
2011-02-05 15:00:00,1.0,5.0,180.0
2011-02-05 16:00:00,1.0,5.0,197.0
2011-02-05 17:00:00,1.0,5.0,180.0
2011-02-05 18:00:00,1.0,6.0,222.0
2011-02-05 19:00:00,2.0,8.0,319.0
2011-02-05 20:00:00,2.0,7.0,222.0
2011-02-05 21:00:00,2.0,7.0,296.0
2011-02-05 22:00:00,1.0,5.0,226.0
2011-02-05 23:00:00,2.0,6.0,273.0
2011-02-06 00:00:00,2.0,7.0,276.0
2011-02-06 01:00:00,2.0,7.0,281.0
2011-02-06 02:00:00,2.0,7.0,290.0
2011-02-06 03:00:00,1.0,4.0,212.0
2011-02-06 04:00:00,1.0,4.0,197.0
2011-02-06 05:00:00,1.0,4.0,174.0
2011-02-06 06:00:00,1.0,3.0,176.0
2011-02-06 07:00:00,1.0,3.0,131.0
2011-02-06 08:00:00,1.0,3.0,152.0
2011-02-06 09:00:00,1.0,4.0,189.0
2011-02-06 10:00:00,2.0,6.0,256.0
2011-02-06 11:00:00,2.0,7.0,298.0
2011-02-06 12:00:00,1.0,6.0,198.0
2011-02-06 13:00:00,1.0,4.0,179.0
2011-02-06 14:00:00,1.0,4.0,159.0
2011-02-06 15:00:00,1.0,3.0,126.0
2011-02-06 16:00:00,1.0,3.0,139.0
2011-02-06 17:00:00,1.0,5.0,174.0
2011-02-06 18:00:00,1.0,4.0,162.0
2011-02-06 19:00:00,2.0,7.0,245.0
2011-02-06 20:00:00,2.0,7.0,269.0
2011-02-06 21:00:00,1.0,5.0,222.0
2011-02-06 22:00:00,1.0,4.0,174.0
2011-02-06 23:00:00,1.0,4.0,165.0
2011-02-07 00:00:00,1.0,3.0,155.0
2011-02-07 01:00:00,1.0,3.0,163.0
2011-02-07 02:00:00,1.0,3.0,143.0
2011-02-07 03:00:00,1.0,2.0,110.0
2011-02-07 04:00:00,1.0,2.0,136.0
2011-02-07 05:00:00,1.0,2.0,124.0
2011-02-07 06:00:00,1.0,3.0,164.0
2011-02-07 07:00:00,1.0,4.0,198.0
2011-02-07 08:00:00,3.0,12.0,412.0
2011-02-07 09:00:00,3.0,13.0,460.0
2011-02-07 10:00:00,2.0,10.0,399.0
2011-02-07 11:00:00,2.0,8.0,333.0
2011-02-07 12:00:00,2.0,7.0,250.0
2011-02-07 13:00:00,2.0,9.0,272.0
2011-02-07 14:00:00,2.0,7.0,198.0
2011-02-07 15:00:00,2.0,7.0,248.0
2011-02-07 16:00:00,2.0,6.0,246.0
2011-02-07 17:00:00,2.0,9.0,325.0
2011-02-07 18:00:00,2.0,10.0,360.0
2011-02-07 19:00:00,2.0,10.0,300.0
2011-02-07 20:00:00,2.0,9.0,274.0
2011-02-07 21:00:00,2.0,5.0,238.0
2011-02-07 22:00:00,1.0,4.0,182.0
2011-02-07 23:00:00,1.0,4.0,160.0
2011-02-08 00:00:00,1.0,3.0,158.0
2011-02-08 01:00:00,1.0,3.0,116.0
2011-02-08 02:00:00,1.0,2.0,103.0
2011-02-08 03:00:00,1.0,2.0,100.0
2011-02-08 04:00:00,1.0,2.0,104.0
2011-02-08 05:00:00,1.0,2.0,112.0
2011-02-08 06:00:00,1.0,3.0,165.0
2011-02-08 07:00:00,1.0,5.0,208.0
2011-02-08 08:00:00,3.0,11.0,451.0
2011-02-08 09:00:00,3.0,17.0,492.0
2011-02-08 10:00:00,2.0,10.0,344.0
2011-02-08 11:00:00,2.0,8.0,306.0
2011-02-08 12:00:00,2.0,10.0,330.0
2011-02-08 13:00:00,2.0,8.0,274.0
2011-02-08 14:00:00,2.0,10.0,317.0
2011-02-08 15:00:00,1.0,6.0,233.0
2011-02-08 16:00:00,1.0,6.0,203.0
2011-02-08 17:00:00,2.0,-1.0,171.0
2011-02-08 18:00:00,2.0,-0.0,167.0
2011-02-08 19:00:00,2.0,-1.0,177.0
2011-02-08 20:00:00,2.0,-0.0,158.0
2011-02-08 21:00:00,2.0,-1.0,191.0
2011-02-08 22:00:00,2.0,-1.0,161.0
2011-02-08 23:00:00,2.0,-1.0,145.0
2011-02-09 00:00:00,2.0,-1.0,177.0
2011-02-09 01:00:00,2.0,-1.0,174.0
2011-02-09 02:00:00,2.0,-1.0,199.0
2011-02-09 03:00:00,2.0,-1.0,195.0
2011-02-09 04:00:00,2.0,-1.0,189.0
2011-02-09 05:00:00,2.0,-1.0,171.0
2011-02-09 06:00:00,2.0,-1.0,167.0
2011-02-09 07:00:00,2.0,-1.0,179.0
2011-02-09 08:00:00,2.0,-1.0,162.0
2011-02-09 09:00:00,2.0,-1.0,199.0
2011-02-09 10:00:00,2.0,-1.0,183.0
2011-02-09 11:00:00,2.0,-0.0,146.0
2011-02-09 12:00:00,2.0,-1.0,154.0
2011-02-09 13:00:00,2.0,-1.0,167.0
2011-02-09 14:00:00,2.0,-1.0,172.0
2011-02-09 15:00:00,2.0,-1.0,174.0
2011-02-09 16:00:00,2.0,-1.0,165.0
2011-02-09 17:00:00,2.0,-1.0,153.0
2011-02-09 18:00:00,2.0,-1.0,190.0
2011-02-09 19:00:00,2.0,-1.0,150.0
2011-02-09 20:00:00,2.0,-1.0,150.0
2011-02-09 21:00:00,2.0,-1.0,173.0
2011-02-09 22:00:00,2.0,-1.0,175.0
2011-02-09 23:00:00,2.0,-1.0,185.0
2011-02-10 00:00:00,2.0,-1.0,197.0
2011-02-10 01:00:00,2.0,-1.0,173.0
2011-02-10 02:00:00,2.0,-1.0,169.0
2011-02-10 03:00:00,2.0,-1.0,187.0
2011-02-10 04:00:00,2.0,-1.0,189.0
2011-02-10 05:00:00,2.0,-1.0,181.0
2011-02-10 06:00:00,2.0,-1.0,192.0
2011-02-10 07:00:00,2.0,-1.0,174.0
2011-02-10 08:00:00,2.0,-1.0,178.0
2011-02-10 09:00:00,2.0,-1.0,162.0
2011-02-10 10:00:00,2.0,-1.0,166.0
2011-02-10 11:00:00,2.0,-1.0,172.0
2011-02-10 12:00:00,2.0,-1.0,157.0
2011-02-10 13:00:00,2.0,-0.0,153.0
2011-02-10 14:00:00,2.0,-1.0,166.0
2011-02-10 15:00:00,2.0,-1.0,161.0
2011-02-10 16:00:00,2.0,-1.0,158.0
2011-02-10 17:00:00,2.0,-1.0,175.0
2011-02-10 18:00:00,2.0,-1.0,168.0
2011-02-10 19:00:00,2.0,-0.0,171.0
2011-02-10 20:00:00,2.0,-1.0,175.0
2011-02-10 21:00:00,2.0,-1.0,194.0
2011-02-10 22:00:00,2.0,-1.0,184.0
2011-02-10 23:00:00,2.0,-1.0,166.0
2011-02-11 00:00:00,2.0,-1.0,161.0
2011-02-11 01:00:00,2.0,-1.0,184.0
2011-02-11 02:00:00,2.0,-0.0,170.0
2011-02-11 03:00:00,2.0,-1.0,187.0
2011-02-11 04:00:00,2.0,-1.0,189.0
2011-02-11 05:00:00,2.0,-1.0,180.0
2011-02-11 06:00:00,2.0,-1.0,181.0
2011-02-11 07:00:00,3.0,-1.0,201.0
2011-02-11 08:00:00,2.0,-1.0,165.0
2011-02-11 09:00:00,2.0,-1.0,192.0
2011-02-11 10:00:00,2.0,-1.0,171.0
2011-02-11 11:00:00,2.0,-1.0,152.0
2011-02-11 12:00:00,2.0,-1.0,191.0
2011-02-11 13:00:00,2.0,-0.0,174.0
2011-02-11 14:00:00,2.0,-1.0,181.0
2011-02-11 15:00:00,2.0,-1.0,160.0
2011-02-11 16:00:00,2.0,-1.0,156.0
2011-02-11 17:00:00,2.0,-1.0,174.0
2011-02-11 18:00:00,2.0,-0.0,155.0
2011-02-11 19:00:00,2.0,-1.0,165.0
2011-02-11 20:00:00,2.0,-1.0,158.0
2011-02-11 21:00:00,5.0,22.0,758.0
2011-02-11 22:00:00,4.0,17.0,656.0
2011-02-11 23:00:00,4.0,17.0,652.0
2011-02-12 00:00:00,4.0,18.0,710.0
2011-02-12 01:00:00,4.0,17.0,670.0
2011-02-12 02:00:00,3.0,13.0,505.0
2011-02-12 03:00:00,2.0,9.0,400.0
2011-02-12 04:00:00,2.0,7.0,332.0
2011-02-12 05:00:00,2.0,9.0,379.0
2011-02-12 06:00:00,3.0,10.0,428.0
2011-02-12 07:00:00,3.0,11.0,455.0
2011-02-12 08:00:00,3.0,16.0,538.0
2011-02-12 09:00:00,3.0,16.0,542.0
2011-02-12 10:00:00,4.0,17.0,586.0
2011-02-12 11:00:00,4.0,20.0,710.0
2011-02-12 12:00:00,4.0,22.0,750.0
2011-02-12 13:00:00,5.0,24.0,713.0
2011-02-12 14:00:00,5.0,23.0,785.0
2011-02-12 15:00:00,4.0,22.0,720.0
2011-02-12 16:00:00,4.0,20.0,661.0
2011-02-12 17:00:00,4.0,22.0,688.0
2011-02-12 18:00:00,5.0,28.0,808.0
2011-02-12 19:00:00,5.0,28.0,819.0
2011-02-12 20:00:00,6.0,31.0,896.0
2011-02-12 21:00:00,5.0,26.0,892.0
2011-02-12 22:00:00,5.0,25.0,906.0
2011-02-12 23:00:00,6.0,26.0,947.0
2011-02-13 00:00:00,5.0,24.0,849.0
2011-02-13 01:00:00,5.0,25.0,856.0
2011-02-13 02:00:00,4.0,16.0,630.0
2011-02-13 03:00:00,3.0,15.0,516.0
2011-02-13 04:00:00,4.0,16.0,642.0
2011-02-13 05:00:00,3.0,13.0,490.0
2011-02-13 06:00:00,3.0,14.0,472.0
2011-02-13 07:00:00,3.0,13.0,459.0
2011-02-13 08:00:00,3.0,16.0,512.0
2011-02-13 09:00:00,4.0,19.0,684.0
2011-02-13 10:00:00,4.0,18.0,609.0
2011-02-13 11:00:00,3.0,13.0,502.0
2011-02-13 12:00:00,2.0,8.0,213.0
2011-02-13 13:00:00,1.0,7.0,116.0
2011-02-13 14:00:00,2.0,9.0,187.0
2011-02-13 15:00:00,2.0,11.0,271.0
2011-02-13 16:00:00,1.0,7.0,161.0
2011-02-13 17:00:00,1.0,7.0,137.0
2011-02-13 18:00:00,2.0,13.0,242.0
2011-02-13 19:00:00,2.0,12.0,342.0
2011-02-13 20:00:00,2.0,10.0,236.0
2011-02-13 21:00:00,1.0,6.0,159.0
2011-02-13 22:00:00,2.0,7.0,204.0
2011-02-13 23:00:00,2.0,9.0,254.0
2011-02-14 00:00:00,2.0,8.0,222.0
2011-02-14 01:00:00,2.0,8.0,220.0
2011-02-14 02:00:00,1.0,6.0,172.0
2011-02-14 03:00:00,1.0,4.0,156.0
2011-02-14 04:00:00,1.0,3.0,85.0
2011-02-14 05:00:00,1.0,2.0,98.0
2011-02-14 06:00:00,1.0,3.0,155.0
2011-02-14 07:00:00,1.0,4.0,134.0
2011-02-14 08:00:00,3.0,13.0,410.0
2011-02-14 09:00:00,3.0,12.0,406.0
2011-02-14 10:00:00,3.0,13.0,489.0
2011-02-14 11:00:00,5.0,26.0,1006.0
2011-02-14 12:00:00,2.0,9.0,298.0
2011-02-14 13:00:00,2.0,9.0,260.0
2011-02-14 14:00:00,2.0,9.0,238.0
2011-02-14 15:00:00,2.0,8.0,248.0
2011-02-14 16:00:00,1.0,6.0,182.0
2011-02-14 17:00:00,2.0,8.0,228.0
2011-02-14 18:00:00,2.0,12.0,341.0
2011-02-14 19:00:00,3.0,17.0,541.0
2011-02-14 20:00:00,3.0,15.0,448.0
2011-02-14 21:00:00,3.0,12.0,443.0
2011-02-14 22:00:00,2.0,9.0,299.0
2011-02-14 23:00:00,2.0,9.0,305.0
2011-02-15 00:00:00,1.0,5.0,211.0
2011-02-15 01:00:00,1.0,3.0,131.0
2011-02-15 02:00:00,1.0,3.0,114.0
2011-02-15 03:00:00,1.0,2.0,81.0
2011-02-15 04:00:00,1.0,1.0,73.0
2011-02-15 05:00:00,1.0,1.0,45.0
2011-02-15 06:00:00,1.0,3.0,121.0
2011-02-15 07:00:00,1.0,4.0,187.0
2011-02-15 08:00:00,2.0,8.0,272.0
2011-02-15 09:00:00,2.0,10.0,316.0
2011-02-15 10:00:00,2.0,7.0,250.0
2011-02-15 11:00:00,1.0,5.0,184.0
2011-02-15 12:00:00,1.0,6.0,203.0
2011-02-15 13:00:00,2.0,7.0,215.0
2011-02-15 14:00:00,1.0,6.0,223.0
2011-02-15 15:00:00,1.0,5.0,171.0
2011-02-15 16:00:00,1.0,7.0,202.0
2011-02-15 17:00:00,2.0,7.0,254.0
2011-02-15 18:00:00,3.0,13.0,391.0
2011-02-15 19:00:00,3.0,16.0,507.0
2011-02-15 20:00:00,3.0,16.0,480.0
2011-02-15 21:00:00,3.0,12.0,411.0
2011-02-15 22:00:00,2.0,9.0,328.0
2011-02-15 23:00:00,3.0,11.0,442.0
2011-02-16 00:00:00,3.0,11.0,425.0
2011-02-16 01:00:00,3.0,12.0,448.0
2011-02-16 02:00:00,2.0,9.0,370.0
2011-02-16 03:00:00,2.0,8.0,369.0
2011-02-16 04:00:00,2.0,7.0,317.0
2011-02-16 05:00:00,2.0,5.0,282.0
